run_id,seed,experiment_scenario,simulation_completed,executed_frames,visual_mode,attraction_gain,current_repulsion_gain,future_repulsion_ratio,future_repulsion_gain,damping_gain,influence_radius_m,critical_distance_ratio,critical_distance_m,random_force_max_ratio,attraction_waypoint_window,future_repulsion_waypoint_window,minimum_inter_uav_distance_m,closest_uav_pair,minimum_distance_frame,collision_distance_threshold_m,collision_detected,mean_lateral_error_m,mean_lateral_rmse_m,mean_maximum_path_deviation_m,maximum_path_deviation_m,mean_trajectory_elongation_index,total_uavs,uavs_considered_in_metrics
1,1001,3,True,935,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,10.00003992919725,D1-D2,478,1.0,False,0.014316056021945389,0.030788070956017485,0.15380450516877006,0.3076090103375397,1.0355179817963895,3,2
2,1002,3,True,935,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,9.984862837917513,D1-D2,475,1.0,False,0.013850552920280557,0.030521309609287388,0.15227260030990167,0.3045452006198029,1.0361563957983644,3,2
3,1003,3,True,935,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,9.989717259389499,D1-D2,478,1.0,False,0.012921966975088482,0.026399513215021174,0.14144183634865456,0.2828836726973087,1.035217907445058,3,2
4,1004,3,True,935,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,10.007557947293703,D1-D2,477,1.0,False,0.010025855376245306,0.019707443923536908,0.09204615645270926,0.18409231290541808,1.0350632828032298,3,2
5,1005,3,True,935,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,10.008819798247023,D1-D2,475,1.0,False,0.013551517637239108,0.027652621047803066,0.13815751766469367,0.2763150353293869,1.0350036441375727,3,2
6,1006,3,True,935,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,10.024816325446013,D1-D2,477,1.0,False,0.016117280477363712,0.031515836636564314,0.14225681144254335,0.28451362288508625,1.0357602533915997,3,2
7,1007,3,True,935,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,10.009027567820997,D1-D2,480,1.0,False,0.015926867205520695,0.032048630407365324,0.16233427340270445,0.32466854680540846,1.0349278234154409,3,2
8,1008,3,True,935,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,9.994096876737203,D1-D2,475,1.0,False,0.020521592951418945,0.040428297871710595,0.18256668645248816,0.3651333729049759,1.0362611495834595,3,2
9,1009,3,True,935,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,10.018750446170182,D1-D2,474,1.0,False,0.014300190994832035,0.031799100975989245,0.1842196363777725,0.36843927275554456,1.0360240176563495,3,2
10,1010,3,True,935,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,10.008446177276747,D1-D2,476,1.0,False,0.014358755495222524,0.029208910957278813,0.1186562750839065,0.23731255016781255,1.0353882880454712,3,2
