run_id,seed,experiment_scenario,simulation_completed,executed_frames,visual_mode,attraction_gain,current_repulsion_gain,future_repulsion_ratio,future_repulsion_gain,damping_gain,influence_radius_m,critical_distance_ratio,critical_distance_m,random_force_max_ratio,attraction_waypoint_window,future_repulsion_waypoint_window,minimum_inter_uav_distance_m,closest_uav_pair,minimum_distance_frame,collision_distance_threshold_m,collision_detected,mean_lateral_error_m,mean_lateral_rmse_m,mean_maximum_path_deviation_m,maximum_path_deviation_m,mean_trajectory_elongation_index,total_uavs,uavs_considered_in_metrics
1,1001,10,True,2154,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,7.13498746659704,D1-D2,1013,1.0,False,0.9096787037481747,1.2957152006620174,3.4896073344665965,4.956963862156225,1.028057946651315,3,3
2,1002,10,True,2154,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,7.206197657250604,D1-D2,1013,1.0,False,0.9088972325765928,1.2927915981263893,3.4793699761669608,4.862915680013503,1.0281787304957217,3,3
3,1003,10,True,2154,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,7.204713969454002,D1-D2,1013,1.0,False,0.9096086788968861,1.2947638275859987,3.4838625452631446,4.962928158464077,1.0278104478153265,3,3
4,1004,10,True,2154,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,7.114138790675129,D1-D2,1013,1.0,False,0.909076604291597,1.2926044084365549,3.4880811653025927,4.8977622510550205,1.0280389520119553,3,3
5,1005,10,True,2154,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,7.0818031327819435,D1-D2,1014,1.0,False,0.9098864983652676,1.2910457119848464,3.466817268811557,4.911286651389895,1.0278504820508827,3,3
6,1006,10,True,2154,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,7.152820634516657,D1-D2,1013,1.0,False,0.9117786797795798,1.297974878569691,3.5131239320396386,4.979074387374697,1.0281815378433574,3,3
7,1007,10,True,2154,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,7.104955900265315,D1-D2,1014,1.0,False,0.9077425305252401,1.2900192723183308,3.475652956199974,4.875946520420654,1.02806828156229,3,3
8,1008,10,True,2154,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,7.181592711321486,D1-D2,1013,1.0,False,0.9078233376683033,1.2945897173743985,3.524174949923857,5.020900664499183,1.0280020425446477,3,3
9,1009,10,True,2154,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,7.147510725079387,D1-D2,1013,1.0,False,0.909885171523749,1.2955161411536815,3.4873465194665996,4.951034814212156,1.0281023197807817,3,3
10,1010,10,True,2154,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,7.122591017958903,D1-D2,1013,1.0,False,0.9101536574096171,1.295916916359714,3.4804272819623883,4.922711685837559,1.028018895664389,3,3
