run_id,seed,experiment_scenario,simulation_completed,executed_frames,visual_mode,attraction_gain,current_repulsion_gain,future_repulsion_ratio,future_repulsion_gain,damping_gain,influence_radius_m,critical_distance_ratio,critical_distance_m,random_force_max_ratio,attraction_waypoint_window,future_repulsion_waypoint_window,minimum_inter_uav_distance_m,closest_uav_pair,minimum_distance_frame,collision_distance_threshold_m,collision_detected,mean_lateral_error_m,mean_lateral_rmse_m,mean_maximum_path_deviation_m,maximum_path_deviation_m,mean_trajectory_elongation_index,total_uavs,uavs_considered_in_metrics
1,1001,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
2,1002,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
3,1003,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
4,1004,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
5,1005,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
6,1006,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
7,1007,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
8,1008,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
9,1009,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
10,1010,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
11,1011,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
12,1012,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
13,1013,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
14,1014,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
15,1015,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
16,1016,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
17,1017,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
18,1018,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
19,1019,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
20,1020,1,True,935,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,10.000004999998751,D1-D4,476,1.0,False,5.359850739877058e-18,3.8235960131185005e-17,4.440892098500626e-16,4.440892098500626e-16,0.9999999999999997,4,3
