run_id,seed,experiment_scenario,simulation_completed,executed_frames,visual_mode,attraction_gain,current_repulsion_gain,future_repulsion_ratio,future_repulsion_gain,damping_gain,influence_radius_m,critical_distance_ratio,critical_distance_m,random_force_max_ratio,attraction_waypoint_window,future_repulsion_waypoint_window,minimum_inter_uav_distance_m,closest_uav_pair,minimum_distance_frame,collision_distance_threshold_m,collision_detected,mean_lateral_error_m,mean_lateral_rmse_m,mean_maximum_path_deviation_m,maximum_path_deviation_m,mean_trajectory_elongation_index,total_uavs,uavs_considered_in_metrics
1,1001,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
2,1002,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
3,1003,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
4,1004,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
5,1005,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
6,1006,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
7,1007,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
8,1008,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
9,1009,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
10,1010,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
11,1011,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
12,1012,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
13,1013,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
14,1014,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
15,1015,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
16,1016,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
17,1017,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
18,1018,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
19,1019,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
20,1020,10,True,2152,False,20,0,0.05,0.0,4,8.0,0.5,4.0,0,5,5,3.0082080190078906,D1-D2,1065,1.0,False,0.9356743291114028,1.3489974492792438,4.044539758103677,5.095945888604602,1.0138333010670502,3,3
