run_id,seed,experiment_scenario,simulation_completed,executed_frames,visual_mode,attraction_gain,current_repulsion_gain,future_repulsion_ratio,future_repulsion_gain,damping_gain,influence_radius_m,critical_distance_ratio,critical_distance_m,random_force_max_ratio,attraction_waypoint_window,future_repulsion_waypoint_window,minimum_inter_uav_distance_m,closest_uav_pair,minimum_distance_frame,collision_distance_threshold_m,collision_detected,mean_lateral_error_m,mean_lateral_rmse_m,mean_maximum_path_deviation_m,maximum_path_deviation_m,mean_trajectory_elongation_index,total_uavs,uavs_considered_in_metrics
1,1001,7,True,1218,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.350647783296536,D6-D9,559,1.0,False,3.7514971029760025,4.995367374108582,8.54691603781352,10.119355595654682,1.6105854118600291,10,10
2,1002,7,True,1059,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,4.686057078992709,D3-D9,504,1.0,False,3.5937304402515857,4.858184569646105,8.703873521976037,9.867958509964415,1.4460061925554644,10,10
3,1003,7,True,913,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.848088690492898,D7-D9,324,1.0,False,4.133687652615045,5.309166609283975,9.113451384184048,10.076347625699967,1.3982733305151474,10,10
4,1004,7,True,1054,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,4.447991651112655,D7-D8,653,1.0,False,3.6137659899290733,4.895840331215616,8.726711377254738,9.780294403787176,1.4322165839199066,10,10
5,1005,7,True,1072,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.40087535194467,D1-D2,616,1.0,False,3.7366578188007664,4.9452874963968,8.59770867959166,10.231569691344307,1.4731730731964996,10,10
6,1006,7,True,1137,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,4.700556749223859,D6-D7,689,1.0,False,3.9054248790267416,5.131161537238552,8.815942273973102,9.836835364989133,1.5635006934011777,10,10
7,1007,7,True,973,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.651724131533046,D8-D10,543,1.0,False,4.313832885385642,5.394556430859739,8.987544824625385,9.806099376223049,1.4778531026195547,10,10
8,1008,7,True,940,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.699884382286362,D5-D7,342,1.0,False,4.132049459907394,5.295592167916441,9.040672548293239,10.078248535318949,1.4187039008174192,10,10
9,1009,7,True,1099,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.17635452496169,D2-D3,694,1.0,False,3.5011954951085142,4.745738799339176,8.303411614414859,9.415376631699656,1.4904376308824878,10,10
10,1010,7,True,1176,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,4.8190983287804015,D5-D8,585,1.0,False,3.4662249519557706,4.742679615799377,8.742370549701754,9.943453172209678,1.5126609868283059,10,10
11,1011,7,True,925,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.69035674190847,D8-D10,549,1.0,False,4.068496699599674,5.248112231692582,9.006756899252643,10.023010184747987,1.4014688146091068,10,10
12,1012,7,True,957,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.7172176634186105,D1-D3,612,1.0,False,4.095944576875427,5.277823550756106,9.088588507094276,10.222456341827996,1.43491982791098,10,10
13,1013,7,True,1135,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.264740520105023,D2-D3,640,1.0,False,3.7385686457131064,4.958320930929001,8.600035026481654,10.078709122650526,1.536227281114844,10,10
14,1014,7,True,1148,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,4.33634456354475,D6-D10,485,1.0,False,3.414971332751338,4.618480230199287,8.220465379940899,9.24438000307482,1.5282064234829735,10,10
15,1015,7,True,1206,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.015054703519046,D7-D8,651,1.0,False,3.591066432997267,4.884310552047992,8.646673285668864,10.165840032000292,1.5742490686409423,10,10
16,1016,7,True,932,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.607746601716458,D2-D10,372,1.0,False,4.320215390672989,5.4050388420168405,9.042396701536278,10.147314740614895,1.4421734290953125,10,10
17,1017,7,True,1208,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.11805937533152,D7-D9,802,1.0,False,3.952389474146353,5.146570666788398,8.775608362174415,9.770867039232064,1.6406466426272026,10,10
18,1018,7,True,1172,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,4.627092192616997,D7-D10,580,1.0,False,3.3229458258026683,4.613699043445332,8.648411436785066,9.767479600367931,1.4826984089736575,10,10
19,1019,7,True,1216,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,4.246345973574873,D4-D9,679,1.0,False,3.3221209728239187,4.57660885650208,8.373798272945644,9.360651494441777,1.5371543743261435,10,10
20,1020,7,True,1115,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.2282241364671105,D1-D8,480,1.0,False,3.7161523213749867,4.932737427606682,8.61812006535741,10.222501890296039,1.5077339379021337,10,10
21,1021,7,True,1162,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,4.391022672116753,D4-D9,621,1.0,False,3.5722257111385134,4.785991013826508,8.430844747761633,9.896425951141708,1.5293540099822844,10,10
22,1022,7,True,1126,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.149882933674594,D5-D10,486,1.0,False,3.772387667626132,4.972002210329565,8.602227920417262,10.103477800531802,1.5356558132163745,10,10
23,1023,7,True,917,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.6470723792492485,D2-D10,525,1.0,False,4.070000695226781,5.259114069260644,9.052395099134312,10.001127303281235,1.3868888127613042,10,10
24,1024,7,True,1038,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,4.871455044247249,D7-D10,608,1.0,False,4.031446190560221,5.210727237209595,8.884000937236392,10.367003463478445,1.4846471725631971,10,10
25,1025,7,True,940,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.803490735962869,D1-D9,581,1.0,False,4.255169610923266,5.364720849744031,9.119993326426203,10.039244348873476,1.4363826751397561,10,10
26,1026,7,True,924,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.706805226089439,D4-D6,394,1.0,False,4.075638948564519,5.269591556377586,9.040120726344146,10.024183932342861,1.404248921468217,10,10
27,1027,7,True,1164,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,4.967548578425727,D7-D10,594,1.0,False,3.7414090329096097,4.9488307037736625,8.674671325868298,10.050481387820264,1.5499490141159984,10,10
28,1028,7,True,1098,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.30912275621136,D3-D6,355,1.0,False,3.6124825572546895,4.89586673463338,8.559980996366429,9.588250987988948,1.4913064299470995,10,10
29,1029,7,True,1123,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.241978628222784,D6-D7,629,1.0,False,3.6997608824362502,4.926960433273374,8.584931329286148,10.107178156195134,1.513370896594547,10,10
30,1030,7,True,1117,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.249250901121989,D4-D7,498,1.0,False,3.436643988903789,4.744566335875588,8.634406486708283,9.569170152629642,1.4510713087088338,10,10
31,1031,7,True,999,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.310571799745036,D6-D7,622,1.0,False,4.0832927285066045,5.238141349990984,8.86357915586704,10.262665979712523,1.4592262847039283,10,10
32,1032,7,True,1119,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.356597817194846,D3-D8,478,1.0,False,3.8103282808587435,5.003694117319168,8.577649695968185,10.047336474474166,1.5307863603500038,10,10
