run_id,seed,experiment_scenario,simulation_completed,executed_frames,visual_mode,attraction_gain,current_repulsion_gain,future_repulsion_ratio,future_repulsion_gain,damping_gain,influence_radius_m,critical_distance_ratio,critical_distance_m,random_force_max_ratio,attraction_waypoint_window,future_repulsion_waypoint_window,minimum_inter_uav_distance_m,closest_uav_pair,minimum_distance_frame,collision_distance_threshold_m,collision_detected,mean_lateral_error_m,mean_lateral_rmse_m,mean_maximum_path_deviation_m,maximum_path_deviation_m,mean_trajectory_elongation_index,total_uavs,uavs_considered_in_metrics
1,1001,8,True,1068,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.580731034409032,D1-D10,242,1.0,False,3.614204753606382,4.6360484562597275,7.8940655719048065,9.994172653317031,1.4500747953738689,10,10
2,1002,8,True,1087,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,4.762397490880247,D5-D6,694,1.0,False,3.726742940192543,4.742189594604832,7.943425367999454,10.663668585090445,1.475547176745507,10,10
3,1003,8,True,989,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.868492389232068,D8-D10,616,1.0,False,3.924646514677531,4.890286383838552,8.037099265409369,9.997840769066814,1.4492407237295377,10,10
4,1004,8,True,1094,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,4.7762167753618385,D5-D6,650,1.0,False,3.652709144891727,4.698396493573517,7.925323446021909,10.126574968856003,1.468404171089149,10,10
5,1005,8,True,964,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.861313233471234,D2-D4,620,1.0,False,3.8814815512087804,4.853561218633389,8.036585242300344,10.042761014335078,1.4242066685008374,10,10
6,1006,8,True,974,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.441912893945317,D4-D6,559,1.0,False,3.6967049203243136,4.691852701151233,7.94642978236369,9.785192380145475,1.3910580309625196,10,10
7,1007,8,True,1221,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.263009153235937,D5-D7,602,1.0,False,3.112686105811542,4.249862956319913,7.609583548813338,9.406788849334877,1.4718702033041389,10,10
8,1008,8,True,1035,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.492067167845629,D1-D10,210,1.0,False,3.5099226330340776,4.582356384323832,7.988832848047332,10.85209257007818,1.3997144880795802,10,10
9,1009,8,True,1137,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.231160509246525,D5-D6,777,1.0,False,3.608708617684914,4.648038904020252,7.835170792979445,10.020732329736365,1.507229837249081,10,10
10,1010,8,True,1159,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,5.103615312218033,D4-D10,577,1.0,False,3.380223679931494,4.448766291900399,7.711015469570226,9.626349474975706,1.4770949634843018,10,10
