run_id,seed,experiment_scenario,simulation_completed,executed_frames,visual_mode,attraction_gain,current_repulsion_gain,future_repulsion_ratio,future_repulsion_gain,damping_gain,influence_radius_m,critical_distance_ratio,critical_distance_m,random_force_max_ratio,attraction_waypoint_window,future_repulsion_waypoint_window,minimum_inter_uav_distance_m,closest_uav_pair,minimum_distance_frame,collision_distance_threshold_m,collision_detected,mean_lateral_error_m,mean_lateral_rmse_m,mean_maximum_path_deviation_m,maximum_path_deviation_m,mean_trajectory_elongation_index,total_uavs,uavs_considered_in_metrics
1,1001,9,True,2163,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.806488882108816,D1-D2,1031,1.0,False,0.8089238787172609,1.0603049126064676,3.26652651741047,3.728100298241713,1.0249148419670093,2,2
2,1002,9,True,2163,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.797844866374228,D1-D2,1032,1.0,False,0.8107364810506577,1.0625211661457699,3.2700517529717006,3.724257528936462,1.0248127400777993,2,2
3,1003,9,True,2163,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.804953788614794,D1-D2,1031,1.0,False,0.8096088827978969,1.0621365720209384,3.259793637987682,3.755135824614349,1.0249744054868035,2,2
4,1004,9,True,2163,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.791328990949777,D1-D2,1032,1.0,False,0.8093743872722194,1.0615739201918393,3.244428263488878,3.748201875804381,1.0250808361139665,2,2
5,1005,9,True,2163,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.817107248903629,D1-D2,1031,1.0,False,0.8097285792092909,1.0622234554973935,3.267732024094637,3.7513410016490627,1.0249817084889385,2,2
6,1006,9,True,2162,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.852625836757014,D1-D2,1030,1.0,False,0.8110160045153935,1.062372782242209,3.267870870564179,3.7088570517520805,1.0245716966627385,2,2
7,1007,9,True,2162,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.879234321468755,D1-D2,1030,1.0,False,0.8114600576758996,1.0628598146397246,3.2849453730928255,3.71119784497092,1.0247181902774747,2,2
8,1008,9,True,2163,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.800991790519923,D1-D2,1032,1.0,False,0.8102566351059661,1.0634919442621618,3.216310733262678,3.768053231348449,1.0250390747927973,2,2
9,1009,9,True,2163,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.764272157108598,D1-D2,1032,1.0,False,0.8095939052150969,1.0620306957769938,3.2133637662818697,3.75947100878753,1.0249970775112578,2,2
10,1010,9,True,2162,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.875727078649625,D1-D2,1030,1.0,False,0.8092551155237502,1.0603409539454693,3.2439464294563938,3.7283158843237043,1.0248554803744332,2,2
11,1011,9,True,2162,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.855645409254513,D1-D2,1031,1.0,False,0.8096626110705598,1.0611772010478526,3.2707257601936393,3.714417014785494,1.0250194599388085,2,2
12,1012,9,True,2162,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.843054493097181,D1-D2,1032,1.0,False,0.8114069582478161,1.0632553324898324,3.2648414583459298,3.7209533541463298,1.024782577405999,2,2
13,1013,9,True,2163,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.777779665927463,D1-D2,1032,1.0,False,0.809035110023874,1.060932190678016,3.2187822556151904,3.7536612184314815,1.025034506627129,2,2
14,1014,9,True,2163,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.827797941712627,D1-D2,1032,1.0,False,0.8092140955577056,1.0609405766653222,3.2191533281736073,3.73499872025837,1.0248543399010122,2,2
15,1015,9,True,2163,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.785779703066487,D1-D2,1032,1.0,False,0.8117420206440703,1.0643282939793384,3.2200811687079183,3.753389123786268,1.0248892163067875,2,2
16,1016,9,True,2162,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.84422294246972,D1-D2,1030,1.0,False,0.8111325811374426,1.062521980479175,3.24539715095589,3.7153845091527127,1.0246588886393226,2,2
17,1017,9,True,2163,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.79812490152248,D1-D2,1032,1.0,False,0.8088995190206947,1.060577606853382,3.2684275675812753,3.741144581057627,1.0249955910011632,2,2
18,1018,9,True,2162,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.881460685631,D1-D2,1031,1.0,False,0.8114066911902555,1.0626428745125853,3.2498334479435202,3.7153094881657536,1.0247231798620287,2,2
19,1019,9,True,2162,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.840782602871771,D1-D2,1030,1.0,False,0.8076475542744564,1.0573333889314545,3.233788990478846,3.7077317468932174,1.0248363713882815,2,2
20,1020,9,True,2163,False,20,10000,0.0,0.0,4,8.0,0.5,4.0,0.05,5,5,5.78437713912412,D1-D2,1033,1.0,False,0.809722572820486,1.0624948825995117,3.269864883639812,3.751873556840644,1.024963441969553,2,2
