run_id,seed,experiment_scenario,simulation_completed,executed_frames,visual_mode,attraction_gain,current_repulsion_gain,future_repulsion_ratio,future_repulsion_gain,damping_gain,influence_radius_m,critical_distance_ratio,critical_distance_m,conflict_waypoint_visitation_radius_m,random_force_max_ratio,attraction_waypoint_window,future_repulsion_waypoint_window,emergency_shares_full_route,communication_period_steps,communication_period_s,communication_frequency_hz,communication_delay_steps,communication_delay_s,configured_packet_loss_probability,transmitted_packets,application_payload_total_bytes,mean_packet_payload_bytes,maximum_packet_payload_bytes,aggregate_application_bandwidth_kbps,mean_uav_application_bandwidth_kbps,maximum_uav_application_bandwidth_kbps,receiver_delivery_attempts,receiver_dropped_packets,receiver_delivered_packets,observed_receiver_packet_loss_ratio,mean_information_age_s,maximum_information_age_s,localization_sigma_xy_m,localization_sigma_z_m,mean_rms_acceleration_m_s2,mean_conflict_rms_acceleration_m_s2,theoretical_max_speed_m_s,maximum_observed_speed_m_s,minimum_inter_uav_distance_m,closest_uav_pair,minimum_distance_frame,collision_distance_threshold_m,collision_detected,mean_lateral_error_m,mean_lateral_rmse_m,mean_maximum_path_deviation_m,maximum_path_deviation_m,mean_trajectory_elongation_index,total_uavs,uavs_considered_in_metrics
13,1013,10,True,2305,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6915,2813439,406.86030368763556,2181,65.09764859002169,21.6992161966739,56.68005206073753,13830,0,13830,0.0,0.0,0.0,0.0,0.0,1.030159114620343,2.500033966473899,0.4301162633521313,0.4301162633521314,7.932854932161894,D2-D3,1199,1.0,False,1.3005189091602143,2.0860466497829386,5.5887626715724,7.895385678715447,1.0722474222399299,3,3
14,1014,10,True,2305,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6915,2813439,406.86030368763556,2181,65.09764859002169,21.6992161966739,56.68005206073753,13830,0,13830,0.0,0.0,0.0,0.0,0.0,1.0307761511203202,2.503448186291222,0.4301162633521313,0.4301162633521314,7.927799026931431,D1-D2,1037,1.0,False,1.2987332680757662,2.083165667330155,5.589206736092502,7.8911112833071035,1.0721739707202158,3,3
15,1015,10,True,2302,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6906,2813022,407.33014769765424,2181,65.17282363162467,21.72427454387489,56.75245873153779,13812,0,13812,0.0,0.0,0.0,0.0,0.0,1.0269111204191523,2.4949240262947816,0.4301162633521313,0.4301162633521314,7.913933498167815,D1-D2,1041,1.0,False,1.3009242349933132,2.085899932567392,5.588865450162743,7.897495500380933,1.071495723901183,3,3
16,1016,10,True,2312,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6936,2814708,405.8114186851211,2181,64.92982698961937,21.643275663206456,56.511833910034596,13872,0,13872,0.0,0.0,0.0,0.0,0.0,1.0386950290893975,2.5240575657424453,0.4301162633521313,0.4301162633521314,7.929452773148796,D1-D2,1080,1.0,False,1.2993699673874284,2.0840369767608986,5.5894749387861316,7.881203418355413,1.0745223028427844,3,3
17,1017,10,True,2301,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6903,2812803,407.4754454584963,2181,65.19607127335941,21.73202375778647,56.77663624511082,13806,0,13806,0.0,0.0,0.0,0.0,0.0,1.026179351913821,2.4945565030326846,0.4301162633521313,0.4301162633521314,7.929613488690102,D1-D2,1040,1.0,False,1.3000917846305946,2.0856360534722307,5.58927498251822,7.892205677257851,1.0710312704905876,3,3
18,1018,10,True,2301,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6903,2812755,407.4684919600174,2181,65.19495871360279,21.73165290453426,56.77663624511082,13806,0,13806,0.0,0.0,0.0,0.0,0.0,1.0228176653093874,2.4801388510527964,0.4301162633521313,0.4301162633521314,7.92343113036179,D1-D2,1047,1.0,False,1.299547399506226,2.085204887429932,5.588410061410246,7.8920856905255965,1.0712443362848738,3,3
19,1019,10,True,2305,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6915,2813427,406.858568329718,2181,65.09737093275488,21.699123644251628,56.68005206073753,13830,0,13830,0.0,0.0,0.0,0.0,0.0,1.0217076598452526,2.472262490978338,0.4301162633521313,0.4301162633521314,7.942380518614682,D1-D2,1061,1.0,False,1.3009975569012808,2.0860537173476272,5.586096565895535,7.888730685852105,1.0721242934059019,3,3
20,1020,10,True,2301,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6903,2812731,407.46501521077795,2181,65.19440243372448,21.731467477908158,56.77663624511082,13806,0,13806,0.0,0.0,0.0,0.0,0.0,1.0124184328376125,2.440127528739962,0.4301162633521313,0.4301162633521314,7.916741090201027,D1-D2,1057,1.0,False,1.2989055198617379,2.083993870655437,5.588904707871332,7.888454369458795,1.0709461690425963,3,3
21,1021,10,True,2311,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6933,2814453,405.95023799221116,2181,64.95203807875379,21.650679359584597,56.53580268282129,13866,0,13866,0.0,0.0,0.0,0.0,0.0,1.0322462144198168,2.501415908549306,0.4301162633521313,0.4301162633521314,7.923816638204219,D1-D2,1064,1.0,False,1.3014904665028535,2.0866983677135624,5.590609151565535,7.892755279517418,1.0739587151629328,3,3
22,1022,10,True,2302,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6906,2813010,407.32841007819286,2181,65.17254561251086,21.724181870836954,56.75245873153779,13812,0,13812,0.0,0.0,0.0,0.0,0.0,1.0220218508297403,2.4708646162766064,0.4301162633521313,0.4301162633521314,7.918906717922003,D1-D2,1036,1.0,False,1.2993402013135973,2.0837200366322004,5.593587510420492,7.904326439256756,1.0715631490308433,3,3
23,1023,10,True,2307,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6921,2813841,406.5656697009103,2181,65.05050715214564,21.68350238404855,56.6318855656697,13842,0,13842,0.0,0.0,0.0,0.0,0.0,1.0270973459486112,2.4826742239251836,0.4301162633521313,0.4301162633521314,7.937247392322784,D1-D2,1002,1.0,False,1.3002601536949074,2.0847610756627635,5.590638351026996,7.891150881814192,1.0730300959574175,3,3
24,1024,10,True,2313,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6939,2814807,405.65023778642455,2181,64.90403804582793,21.63467934860931,56.487885862516215,13878,0,13878,0.0,0.0,0.0,0.0,0.0,1.0428412482509741,2.5351850798547124,0.4301162633521313,0.4301162633521314,7.942312378387712,D1-D2,1006,1.0,False,1.3014902060781033,2.0864482153877115,5.5944312762269535,7.900068026702755,1.0745534106685104,3,3
25,1025,10,True,2305,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6915,2813559,406.8776572668113,2181,65.1004251626898,21.700141720896603,56.68005206073753,13830,0,13830,0.0,0.0,0.0,0.0,0.0,1.029845116053996,2.4960681856973856,0.4301162633521313,0.4301162633521314,7.926947171378039,D1-D2,1080,1.0,False,1.302623909039384,2.0877859190314507,5.588507478893573,7.896254872818014,1.0727053630838081,3,3
26,1026,10,True,2306,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6918,2813622,406.7103209019948,2181,65.07365134431917,21.691217114773057,56.65595836947095,13836,0,13836,0.0,0.0,0.0,0.0,0.0,1.0243065030481802,2.4799567608363193,0.4301162633521313,0.4301162633521314,7.9399926360972595,D1-D2,1079,1.0,False,1.3011104355243945,2.086605133569064,5.587920377964724,7.889842305239347,1.0725574115218064,3,3
27,1027,10,True,2306,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6918,2813622,406.7103209019948,2181,65.07365134431917,21.691217114773057,56.65595836947095,13836,0,13836,0.0,0.0,0.0,0.0,0.0,1.022181745342015,2.469584154281486,0.4301162633521313,0.4301162633521314,7.9155595695224665,D1-D2,1045,1.0,False,1.2998892504463913,2.085336674968337,5.587957954032682,7.8905758496783225,1.072577084105481,3,3
28,1028,10,True,2299,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6897,2812425,407.7751196172249,2181,65.24401913875599,21.74800637958533,56.82505437146586,13794,0,13794,0.0,0.0,0.0,0.0,0.0,1.0135927828222564,2.4506068893659023,0.4301162633521313,0.4301162633521314,7.941985733155113,D1-D2,994,1.0,False,1.2983495166975445,2.083873951801147,5.5867565928847265,7.887130345588501,1.0705809000081576,3,3
29,1029,10,True,2308,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6924,2814024,406.4159445407279,2181,65.02655112651647,21.675517042172157,56.60783362218371,13848,0,13848,0.0,0.0,0.0,0.0,0.0,1.0337196613814916,2.5055924768435167,0.4301162633521313,0.4301162633521314,7.938586650931816,D1-D2,1009,1.0,False,1.302014407637719,2.0865610233319107,5.587350942598292,7.888731917748893,1.0733439838951497,3,3
30,1030,10,True,2303,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6909,2813145,407.1710811984368,2181,65.14737299174989,21.715790997249965,56.728302214502826,13818,0,13818,0.0,0.0,0.0,0.0,0.0,1.031573859386838,2.5073420958537995,0.4301162633521313,0.4301162633521314,7.930099623956851,D1-D2,1055,1.0,False,1.2997680867355688,2.084410145051126,5.592926165453697,7.900433972342807,1.0720061883197751,3,3
31,1031,10,True,2307,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6921,2813961,406.5830082358041,2181,65.05328131772865,21.68442710590955,56.6318855656697,13842,0,13842,0.0,0.0,0.0,0.0,0.0,1.0344005383426629,2.507714467051814,0.4301162633521313,0.4301162633521314,7.913151497227235,D1-D2,1041,1.0,False,1.3034143278848054,2.087617650025449,5.587610604016381,7.892355759187691,1.0733884257794435,3,3
32,1032,10,True,2303,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6909,2813217,407.1815023881893,2181,65.1490403821103,21.716346794036763,56.728302214502826,13818,0,13818,0.0,0.0,0.0,0.0,0.0,1.0296232644425138,2.497119666276431,0.4301162633521313,0.4301162633521314,7.9168262166658465,D1-D2,1077,1.0,False,1.3020194632000388,2.0866141222042645,5.588635326984406,7.89840850133331,1.072224813158373,3,3
33,1033,10,True,2299,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6897,2812401,407.7716398434102,2181,65.24346237494564,21.747820791648547,56.82505437146586,13794,0,13794,0.0,0.0,0.0,0.0,0.0,1.0185334084534883,2.469465095134345,0.4301162633521313,0.4301162633521314,7.929466057157172,D1-D2,1054,1.0,False,1.2998714780327336,2.0855297760254703,5.589415427125246,7.903060269676937,1.0700481222649032,3,3
34,1034,10,True,2304,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6912,2813280,407.0138888888889,2181,65.12222222222222,21.70740740740741,56.70416666666667,13824,0,13824,0.0,0.0,0.0,0.0,0.0,1.0211098143075032,2.470559864273305,0.4301162633521313,0.4301162633521314,7.920664192856805,D1-D2,1041,1.0,False,1.3011102296237826,2.0870758019190343,5.586165282455833,7.891203188628827,1.0717554621180525,3,3
35,1035,10,True,2305,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6915,2813499,406.86898047722343,2181,65.09903687635575,21.69967895878525,56.68005206073753,13830,0,13830,0.0,0.0,0.0,0.0,0.0,1.0302716091159492,2.500864974474611,0.4301162633521313,0.4301162633521314,7.915513177589701,D1-D2,1044,1.0,False,1.30079311832335,2.0859363902515553,5.588970247737213,7.893212635304773,1.072578540726835,3,3
36,1036,10,True,2302,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6906,2812890,407.3110338835795,2181,65.16976542137272,21.723255140457574,56.75245873153779,13812,0,13812,0.0,0.0,0.0,0.0,0.0,1.0273160199987086,2.4956524237111815,0.4301162633521313,0.4301162633521314,7.929632302143087,D1-D2,1045,1.0,False,1.298910841178238,2.0834395476025414,5.588208941886525,7.883127111463276,1.0712259787145786,3,3
37,1037,10,True,2307,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6921,2813673,406.541395752059,2181,65.04662332032943,21.682207773443142,56.6318855656697,13842,0,13842,0.0,0.0,0.0,0.0,0.0,1.0258646796504969,2.48566285896898,0.4301162633521313,0.4301162633521314,7.928978409523114,D1-D2,1057,1.0,False,1.2987883821786623,2.084277287600941,5.592653611570508,7.894434667991576,1.0727669702406295,3,3
38,1038,10,True,2311,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6933,2814657,405.97966248377327,2181,64.95674599740373,21.652248665801242,56.53580268282129,13866,0,13866,0.0,0.0,0.0,0.0,0.0,1.0383487260186741,2.5254412315661945,0.4301162633521313,0.4301162633521314,7.936485076547465,D2-D3,1199,1.0,False,1.3035798672226104,2.088566810214458,5.584147524240976,7.883789115974263,1.0743926479207346,3,3
39,1039,10,True,2305,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6915,2813415,406.85683297180043,2181,65.09709327548806,21.699031091829358,56.68005206073753,13830,0,13830,0.0,0.0,0.0,0.0,0.0,1.0303029932791072,2.5049448445869085,0.4301162633521313,0.4301162633521314,7.919320581671432,D1-D2,1045,1.0,False,1.2993066981360075,2.0838209919195285,5.587751231047192,7.888184382665319,1.0721758350225652,3,3
40,1040,10,True,2300,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6900,2812608,407.62434782608693,2181,65.21989565217392,21.739965217391305,56.800834782608696,13800,0,13800,0.0,0.0,0.0,0.0,0.0,1.0237487669949308,2.487312665297494,0.4301162633521313,0.4301162633521314,7.910134079684531,D1-D2,1039,1.0,False,1.3003210018700353,2.085405836464209,5.590769885132772,7.8919207032812375,1.0709533742497606,3,3
41,1041,10,True,2305,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6915,2813415,406.85683297180043,2181,65.09709327548806,21.699031091829358,56.68005206073753,13830,0,13830,0.0,0.0,0.0,0.0,0.0,1.0253572634302317,2.481825240054847,0.4301162633521313,0.4301162633521314,7.941057141709692,D1-D2,1082,1.0,False,1.300733745731993,2.085497985648017,5.589256563693337,7.895789690966978,1.0724515353148456,3,3
42,1042,10,True,2303,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6909,2813193,407.17802865827184,2181,65.1484845853235,21.716161528441166,56.728302214502826,13818,0,13818,0.0,0.0,0.0,0.0,0.0,1.0179168276004402,2.4608525807610695,0.4301162633521313,0.4301162633521314,7.920337162442634,D1-D2,1035,1.0,False,1.300426539039029,2.085476144007739,5.584708293239423,7.890543723702146,1.0719239528481477,3,3
43,1043,10,True,2300,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6900,2812620,407.62608695652176,2181,65.22017391304348,21.740057971014494,56.800834782608696,13800,0,13800,0.0,0.0,0.0,0.0,0.0,1.0189209236225651,2.4677528544842398,0.4301162633521313,0.4301162633521314,7.9155370720336915,D1-D2,1039,1.0,False,1.2993444681520692,2.084588460165899,5.59312531914923,7.898288711432166,1.0708126597757381,3,3
44,1044,10,True,2307,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6921,2813829,406.5639358474209,2181,65.05022973558734,21.683409911862448,56.6318855656697,13842,0,13842,0.0,0.0,0.0,0.0,0.0,1.0339486093358923,2.510788386094812,0.4301162633521313,0.4301162633521314,7.924743349003425,D1-D2,1051,1.0,False,1.3024514432410483,2.0881143211304014,5.585263139404733,7.887852591978645,1.072631887379923,3,3
45,1045,10,True,2308,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6924,2814024,406.4159445407279,2181,65.02655112651647,21.675517042172157,56.60783362218371,13848,0,13848,0.0,0.0,0.0,0.0,0.0,1.0344792804422769,2.508011116723403,0.4301162633521313,0.4301162633521314,7.920646686829005,D1-D2,1060,1.0,False,1.3014246126813769,2.086249018347004,5.58716978076027,7.883754858140537,1.07321458684891,3,3
46,1046,10,True,2295,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6885,2811789,408.3934640522876,2181,65.34295424836601,21.78098474945534,56.922143790849674,13770,0,13770,0.0,0.0,0.0,0.0,0.0,1.0079175511554481,2.4383357811312703,0.4301162633521313,0.4301162633521314,7.937564354402777,D1-D2,1026,1.0,False,1.2986226890355959,2.0847090815520173,5.594533628755669,7.909703612491195,1.069537051111326,3,3
47,1047,10,True,2295,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6885,2811621,408.3690631808279,2181,65.33905010893245,21.779683369644154,56.922143790849674,13770,0,13770,0.0,0.0,0.0,0.0,0.0,1.0104807812940604,2.4470785309835503,0.4301162633521313,0.4301162633521314,7.925251042326239,D1-D2,1028,1.0,False,1.2964434129498077,2.0834216431968464,5.5905163821486985,7.8919983253046935,1.0689718253266707,3,3
48,1048,10,True,2300,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6900,2812620,407.62608695652176,2181,65.22017391304348,21.740057971014494,56.800834782608696,13800,0,13800,0.0,0.0,0.0,0.0,0.0,1.0214499333478122,2.4728652066045673,0.4301162633521313,0.4301162633521314,7.946645789511188,D1-D2,1054,1.0,False,1.3003958720707491,2.0857342530020926,5.586428099777294,7.893794292272435,1.0708637498726585,3,3
49,1049,10,True,2296,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6888,2811972,408.24216027874564,2181,65.3187456445993,21.772915214866437,56.89783972125436,13776,0,13776,0.0,0.0,0.0,0.0,0.0,1.016461452696224,2.464063376332307,0.4301162633521313,0.4301162633521314,7.939923454357233,D1-D2,1039,1.0,False,1.3008838154239137,2.087619809416223,5.586726514284372,7.892794095558164,1.0696745412644268,3,3
50,1050,10,True,2301,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,6903,2812755,407.4684919600174,2181,65.19495871360279,21.73165290453426,56.77663624511082,13806,0,13806,0.0,0.0,0.0,0.0,0.0,1.0229653159344536,2.4814440630878116,0.4301162633521313,0.4301162633521314,7.930385574634355,D1-D2,1030,1.0,False,1.3009115562218703,2.0865057790747987,5.582772136900776,7.878070786940882,1.0710057330885663,3,3
