run_id,seed,experiment_scenario,simulation_completed,executed_frames,visual_mode,attraction_gain,current_repulsion_gain,future_repulsion_ratio,future_repulsion_gain,damping_gain,influence_radius_m,critical_distance_ratio,critical_distance_m,conflict_waypoint_visitation_radius_m,random_force_max_ratio,attraction_waypoint_window,future_repulsion_waypoint_window,emergency_shares_full_route,communication_period_steps,communication_period_s,communication_frequency_hz,communication_delay_steps,communication_delay_s,configured_packet_loss_probability,transmitted_packets,application_payload_total_bytes,mean_packet_payload_bytes,maximum_packet_payload_bytes,aggregate_application_bandwidth_kbps,mean_uav_application_bandwidth_kbps,maximum_uav_application_bandwidth_kbps,receiver_delivery_attempts,receiver_dropped_packets,receiver_delivered_packets,observed_receiver_packet_loss_ratio,mean_information_age_s,maximum_information_age_s,localization_sigma_xy_m,localization_sigma_z_m,mean_rms_acceleration_m_s2,mean_conflict_rms_acceleration_m_s2,theoretical_max_speed_m_s,maximum_observed_speed_m_s,minimum_inter_uav_distance_m,closest_uav_pair,minimum_distance_frame,collision_distance_threshold_m,collision_detected,mean_lateral_error_m,mean_lateral_rmse_m,mean_maximum_path_deviation_m,maximum_path_deviation_m,mean_trajectory_elongation_index,total_uavs,uavs_considered_in_metrics
11,1011,8,True,1092,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10920,775512,71.01758241758242,273,37.876043956043965,3.787604395604396,5.592967032967033,98280,0,98280,0.0,0.0,0.0,0.0,0.0,2.0678782131159577,2.8607862922039793,0.4301162633521313,0.4301162633521314,5.023587796436717,D3-D4,741,1.0,False,3.7653265910525584,4.7733985931489515,7.926320247291481,9.838541629217511,1.4972905094249707,10,10
12,1012,8,True,999,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,9990,731370,73.2102102102102,273,39.045445445445445,3.9045445445445446,6.009369369369369,89910,0,89910,0.0,0.0,0.0,0.0,0.0,1.9162861934019408,2.6475997229427004,0.4301162633521313,0.4301162633521314,5.742377390830451,D8-D10,649,1.0,False,3.807050471580939,4.806528049496805,8.058089112603128,9.958459517163027,1.4249733165645448,10,10
13,1013,8,True,1160,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,11600,780612,67.29413793103448,273,35.890206896551724,3.589020689655172,5.330758620689655,104400,0,104400,0.0,0.0,0.0,0.0,0.0,1.7963679901056921,2.649647574921096,0.4301162633521313,0.4301162633521314,5.449913019289222,D3-D9,486,1.0,False,3.266244789598106,4.380881021744596,7.679778055239741,9.231425942365725,1.457528338407036,10,10
14,1014,8,True,1091,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10910,765066,70.12520623281394,273,37.400109990834096,3.7400109990834096,5.597066911090742,98190,0,98190,0.0,0.0,0.0,0.0,0.0,1.9082010300801127,2.740422338962965,0.4301162633521313,0.4301162633521314,5.5591481460596786,D6-D9,605,1.0,False,3.5208413601240927,4.6244874226519554,7.901610182590669,10.153484305256693,1.4490422405953705,10,10
15,1015,8,True,1002,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10020,741780,74.02994011976048,273,39.482634730538926,3.948263473053893,5.994730538922156,90180,0,90180,0.0,0.0,0.0,0.0,0.0,2.173486343375688,2.9294809246145306,0.4301162633521313,0.4301162633521314,5.92041091618867,D3-D9,367,1.0,False,4.009486605381115,4.951270521134075,8.018321898795673,9.897251065593329,1.4673300088616144,10,10
16,1016,8,True,1116,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,11160,773616,69.32043010752689,273,36.97089605734767,3.697089605734767,5.496774193548387,100440,0,100440,0.0,0.0,0.0,0.0,0.0,1.954146374227836,2.730259257248022,0.4301162633521313,0.4301162633521314,4.7939542142668445,D6-D7,698,1.0,False,3.673329056486083,4.703544409430735,7.836732930697646,10.09541045591332,1.484045703035731,10,10
17,1017,8,True,988,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,9880,713832,72.2502024291498,273,38.53344129554656,3.853344129554656,6.063805668016195,88920,0,88920,0.0,0.0,0.0,0.0,0.0,1.7875763596646712,2.513883590469846,0.4301162633521313,0.4301162633521314,5.771810396487917,D2-D4,403,1.0,False,3.6030349361046006,4.652873100342077,7.988366969310604,10.074316228561148,1.3716758123178416,10,10
18,1018,8,True,1370,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,13700,893172,65.19503649635037,273,34.77068613138687,3.477068613138686,4.685313868613139,123300,0,123300,0.0,0.0,0.0,0.0,0.0,1.8704599288582582,2.696846791645145,0.4301162633521313,0.4301162633521314,4.838591955131995,D2-D9,507,1.0,False,3.256466396779582,4.312985390607343,7.454234015997241,10.13730986137732,1.637183819364661,10,10
19,1019,8,True,987,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,9870,715422,72.48449848024316,273,38.658399189463026,3.8658399189463024,6.068814589665655,88830,0,88830,0.0,0.0,0.0,0.0,0.0,1.9599047697052159,2.724074286638881,0.4301162633521313,0.4301162633521314,5.7272878410360155,D3-D5,351,1.0,False,3.7811299952479773,4.785750085506758,8.02246781354569,10.062125547720647,1.4008000862525918,10,10
20,1020,8,True,1072,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10720,756384,70.55820895522388,273,37.63104477611941,3.7631044776119404,5.6764179104477615,96480,0,96480,0.0,0.0,0.0,0.0,0.0,1.9239942693634748,2.715629986382887,0.4301162633521313,0.4301162633521314,5.362337910474349,D7-D10,417,1.0,False,3.5748194938735756,4.612151491132658,7.78194714868486,9.547265299237507,1.442638914849983,10,10
21,1021,8,True,1061,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10610,749118,70.60490103675778,273,37.655947219604144,3.7655947219604147,5.723656927426956,95490,0,95490,0.0,0.0,0.0,0.0,0.0,2.0013864818094818,2.7634945586304243,0.4301162633521313,0.4301162633521314,5.808797851122536,D9-D10,210,1.0,False,3.7394801214059177,4.76122479631603,8.030933015141532,9.866103723222812,1.4563229805790576,10,10
22,1022,8,True,998,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,9980,733020,73.44889779559118,273,39.17274549098197,3.9172745490981966,6.014268537074149,89820,0,89820,0.0,0.0,0.0,0.0,0.0,1.9488737825149745,2.689944015500914,0.4301162633521313,0.4301162633521314,5.87382312215431,D4-D6,563,1.0,False,3.8248695868686724,4.825916188610006,8.05038265898607,10.029856536110675,1.4278644158383038,10,10
23,1023,8,True,1382,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,13820,901740,65.24891461649783,273,34.79942112879884,3.4799421128798844,4.654356005788713,124380,0,124380,0.0,0.0,0.0,0.0,0.0,2.1233482677963664,3.0658720562209107,0.4301162633521313,0.4301162633521314,5.1821417394060045,D2-D5,864,1.0,False,3.188002196223466,4.310788863028008,7.498047412726498,8.614759317415807,1.6467232867002992,10,10
24,1024,8,True,1069,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10690,725442,67.86173994387278,273,36.19292797006548,3.6192927970065485,5.689204864359215,96210,0,96210,0.0,0.0,0.0,0.0,0.0,1.5904115722617014,2.34822312171884,0.4301162633521313,0.4301162633521314,4.234482161274614,D2-D6,589,1.0,False,3.133549185255352,4.277670174033979,7.659735994617984,9.521003947921914,1.3626330521637973,10,10
25,1025,8,True,1201,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,12010,799194,66.54404662781016,273,35.49015820149875,3.549015820149875,5.187010824313073,108090,0,108090,0.0,0.0,0.0,0.0,0.0,1.9466675101000375,2.8045236704283427,0.4301162633521313,0.4301162633521314,4.691022742173556,D6-D9,731,1.0,False,3.340793091621702,4.439139477988158,7.806323115352842,9.564124134789493,1.5022730675096776,10,10
26,1026,8,True,1106,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,11060,747276,67.56564195298373,273,36.03500904159132,3.603500904159132,5.53634719710669,99540,0,99540,0.0,0.0,0.0,0.0,0.0,1.7629546336992945,2.578799145768362,0.4301162633521313,0.4301162633521314,5.840428948617556,D7-D8,615,1.0,False,3.347509785397829,4.509800692666991,8.005206690940637,10.08742559954605,1.4064193282213797,10,10
27,1027,8,True,1196,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,11960,796248,66.57591973244148,273,35.50715719063545,3.550715719063545,5.2040133779264215,107640,0,107640,0.0,0.0,0.0,0.0,0.0,1.8300409646578875,2.6577606578626156,0.4301162633521313,0.4301162633521314,4.986895931529404,D3-D6,702,1.0,False,3.205791029951903,4.3165401580137415,7.583933616338089,9.682858000559623,1.4787531205476152,10,10
28,1028,8,True,1013,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10130,730506,72.11312931885489,273,38.46033563672261,3.8460335636722607,5.941796643632774,91170,0,91170,0.0,0.0,0.0,0.0,0.0,1.9391495946034403,2.6779784347307,0.4301162633521313,0.4301162633521314,5.202241981655287,D5-D6,660,1.0,False,3.7635861581142507,4.773586742604667,7.928253502175354,10.48422978458516,1.4182105461719101,10,10
29,1029,8,True,1071,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10710,750666,70.09019607843138,273,37.38143790849673,3.738143790849673,5.680672268907563,96390,0,96390,0.0,0.0,0.0,0.0,0.0,1.9080095553894898,2.6464387115958137,0.4301162633521313,0.4301162633521314,5.41347219112459,D4-D6,621,1.0,False,3.6243496723235813,4.6923770636260365,8.050684109760189,10.605665841003468,1.4344657122785187,10,10
30,1030,8,True,1223,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,12230,836418,68.39067865903516,273,36.47502861815209,3.6475028618152088,5.113851185609158,110070,0,110070,0.0,0.0,0.0,0.0,0.0,2.0964165708072855,2.958535168423499,0.4301162633521313,0.4301162633521314,5.431962436026789,D2-D4,571,1.0,False,3.519944588472383,4.608228867479619,7.761053696043885,10.02077278889585,1.5579689731814215,10,10
31,1031,8,True,1083,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10830,767826,70.89806094182825,273,37.81229916897507,3.781229916897507,5.630138504155124,97470,0,97470,0.0,0.0,0.0,0.0,0.0,2.048099753082723,2.823336159839011,0.4301162633521313,0.4301162633521314,5.727422306606448,D2-D3,211,1.0,False,3.7505677718889254,4.8025749736799375,7.932845406690018,10.00390869008958,1.472608449205365,10,10
32,1032,8,True,1045,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10450,713694,68.29607655502393,273,36.42457416267943,3.6424574162679426,5.7941435406698565,94050,0,94050,0.0,0.0,0.0,0.0,0.0,1.6362989274294795,2.4061250734446396,0.4301162633521313,0.4301162633521314,5.589558375380405,D6-D8,550,1.0,False,3.2130423609182612,4.361295886327041,7.859233148241957,9.486153332561173,1.3504821347601734,10,10
33,1033,8,True,1009,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10090,736302,72.97343904856294,273,38.9191674925669,3.8919167492566897,5.960911793855303,90810,0,90810,0.0,0.0,0.0,0.0,0.0,1.974228820955739,2.7155950343130204,0.4301162633521313,0.4301162633521314,5.480802578236337,D2-D4,655,1.0,False,3.817255147646738,4.796862586884154,8.055840880132926,10.205031299432914,1.4348326841690875,10,10
34,1034,8,True,1072,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10720,755724,70.49664179104478,273,37.59820895522388,3.759820895522388,5.6764179104477615,96480,0,96480,0.0,0.0,0.0,0.0,0.0,1.8847966782551022,2.6391389332159085,0.4301162633521313,0.4301162633521314,5.5131197621287145,D6-D7,726,1.0,False,3.5773704365805017,4.596163288571661,7.853591990967379,9.415385953919108,1.4453712938104653,10,10
35,1035,8,True,1001,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10010,724866,72.41418581418581,273,38.6208991008991,3.8620899100899098,5.999600399600399,90090,0,90090,0.0,0.0,0.0,0.0,0.0,2.0291113078691434,2.7493159558580498,0.4301162633521313,0.4301162633521314,4.5925911725519155,D4-D6,635,1.0,False,3.8458228848477476,4.801429446642288,8.020711964580395,10.484406522379297,1.4323156477281271,10,10
36,1036,8,True,1034,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10340,714396,69.09052224371374,273,36.848278529980654,3.684827852998066,5.843868471953579,93060,0,93060,0.0,0.0,0.0,0.0,0.0,1.6465073232000498,2.411387872402148,0.4301162633521313,0.4301162633521314,5.228497552108408,D4-D8,511,1.0,False,3.2003721690634728,4.325338243709742,7.7272814947597706,9.1863729613635,1.354662241191519,10,10
37,1037,8,True,1094,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10940,783588,71.62595978062157,273,38.20051188299817,3.8200511882998174,5.584789762340037,98460,0,98460,0.0,0.0,0.0,0.0,0.0,2.1351752814393907,2.9406205170727664,0.4301162633521313,0.4301162633521314,4.816527538591988,D5-D7,638,1.0,False,3.735633508353152,4.731062234244549,7.735143358197391,9.67801908177963,1.5115888237597788,10,10
38,1038,8,True,982,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,9820,721596,73.48228105906314,273,39.190549898167006,3.919054989816701,6.094012219959268,88380,0,88380,0.0,0.0,0.0,0.0,0.0,1.969583874990847,2.70834188005469,0.4301162633521313,0.4301162633521314,5.859001550616641,D6-D8,556,1.0,False,3.88100757138999,4.878009634506716,8.051221985296193,9.999037026851436,1.4222791649490865,10,10
39,1039,8,True,1076,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10760,764268,71.02862453531598,273,37.881933085501856,3.788193308550186,5.659479553903346,96840,0,96840,0.0,0.0,0.0,0.0,0.0,2.0166159524859344,2.8099743867451097,0.4301162633521313,0.4301162633521314,4.657040765720848,D5-D7,596,1.0,False,3.626602952777553,4.642060944602896,7.749787574463866,9.468225704137058,1.4722262455555533,10,10
40,1040,8,True,1359,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,13590,878946,64.67593818984547,273,34.49383370125092,3.449383370125092,4.7141721854304635,122310,0,122310,0.0,0.0,0.0,0.0,0.0,2.1036831078208946,3.0605215268521353,0.4301162633521313,0.4301162633521314,4.964389412325696,D6-D7,825,1.0,False,3.1664560522857363,4.30496449035941,7.657124062341967,9.652148519268394,1.6144784383179185,10,10
41,1041,8,True,1063,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10630,735810,69.22013170272812,273,36.91740357478834,3.691740357478834,5.714995296331139,95670,0,95670,0.0,0.0,0.0,0.0,0.0,1.7230440012664008,2.4646955258758436,0.4301162633521313,0.4301162633521314,4.253852200421634,D5-D8,552,1.0,False,3.395286947946049,4.461378168648785,7.87972301046962,11.176423781905024,1.4027194924006143,10,10
42,1042,8,True,1152,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,11520,790260,68.59895833333333,273,36.586111111111116,3.6586111111111115,5.360000000000001,103680,0,103680,0.0,0.0,0.0,0.0,0.0,2.0479575237314647,2.8616672250073636,0.4301162633521313,0.4301162633521314,4.711389187273505,D6-D7,738,1.0,False,3.7055175321314215,4.751463559951519,7.916770753925746,10.16718804341117,1.51712359671926,10,10
43,1043,8,True,1018,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10180,737736,72.46915520628684,273,38.65021611001965,3.865021611001965,5.9181139489194505,91620,0,91620,0.0,0.0,0.0,0.0,0.0,1.9278447981143214,2.665620306874092,0.4301162633521313,0.4301162633521314,5.203627500698603,D5-D6,660,1.0,False,3.7760552213047043,4.783126658823677,7.92359703714027,10.447031357684304,1.432891379784438,10,10
44,1044,8,True,991,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,9910,728574,73.51907164480323,273,39.21017154389506,3.9210171543895056,6.048839556004037,89190,0,89190,0.0,0.0,0.0,0.0,0.0,1.9445247971135944,2.682797930268534,0.4301162633521313,0.4301162633521314,5.8550873066445615,D2-D4,643,1.0,False,3.8201295422102612,4.811033455304636,8.069233856266255,10.135653716447464,1.4242218952307615,10,10
45,1045,8,True,1070,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10700,753996,70.46691588785046,273,37.58235514018692,3.7582355140186916,5.684934579439252,96300,0,96300,0.0,0.0,0.0,0.0,0.0,2.0356538019949584,2.8337029461781555,0.4301162633521313,0.4301162633521314,5.492442680506496,D6-D9,638,1.0,False,3.6760109112556365,4.712193718346346,7.837909565172181,9.700116236498392,1.46046087297542,10,10
46,1046,8,True,1035,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10350,741570,71.64927536231885,273,38.212946859903376,3.8212946859903383,5.839304347826087,93150,0,93150,0.0,0.0,0.0,0.0,0.0,1.8360203254998584,2.629914479899042,0.4301162633521313,0.4301162633521314,4.642942886076066,D5-D7,570,1.0,False,3.460787049440755,4.562110497030529,7.829779425972291,9.516748919886297,1.4093597531368922,10,10
47,1047,8,True,1027,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10270,740202,72.07419668938657,273,38.439571567672836,3.8439571567672837,5.876066212268745,92430,0,92430,0.0,0.0,0.0,0.0,0.0,2.055114953322172,2.819331441345889,0.4301162633521313,0.4301162633521314,4.810214967600901,D6-D7,669,1.0,False,3.8404391629617236,4.819046115688183,7.835012185060206,9.760498553792884,1.444950529448343,10,10
48,1048,8,True,991,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,9910,729534,73.61594349142281,273,39.261836528758835,3.926183652875883,6.048839556004037,89190,0,89190,0.0,0.0,0.0,0.0,0.0,2.0995812178437707,2.8800623706432247,0.4301162633521313,0.4301162633521314,5.91184373173984,D3-D9,365,1.0,False,3.9528167396608906,4.9197130358081615,8.049048050472923,10.050111241837703,1.448635901260698,10,10
49,1049,8,True,1004,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10040,741540,73.85856573705179,273,39.39123505976095,3.9391235059760956,5.985019920318725,90360,0,90360,0.0,0.0,0.0,0.0,0.0,2.1829089564242614,2.9271089124673217,0.4301162633521313,0.4301162633521314,5.846609024670689,D2-D4,661,1.0,False,4.041354285766868,4.956301628300558,7.951112953990673,9.98276811992131,1.472296262448134,10,10
50,1050,8,True,1297,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,12970,842442,64.95312259059368,273,34.641665381649965,3.464166538164996,4.885983037779491,116730,0,116730,0.0,0.0,0.0,0.0,0.0,1.946923111634743,2.781947141681118,0.4301162633521313,0.4301162633521314,4.376351757087635,D6-D10,725,1.0,False,3.133521865278658,4.214118491724786,7.361519095309239,9.74778019494,1.5674874897646132,10,10
51,1051,8,True,1052,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,10520,734436,69.81330798479087,273,37.233764258555134,3.7233764258555135,5.7630418250950575,94680,0,94680,0.0,0.0,0.0,0.0,0.0,1.796592668861272,2.5621280583645087,0.4301162633521313,0.4301162633521314,4.672437824215896,D5-D7,565,1.0,False,3.440427523919638,4.515760379305518,7.804258851917117,9.868468996069893,1.405227235579622,10,10
