run_id,seed,experiment_scenario,simulation_completed,executed_frames,visual_mode,attraction_gain,current_repulsion_gain,future_repulsion_ratio,future_repulsion_gain,damping_gain,influence_radius_m,critical_distance_ratio,critical_distance_m,conflict_waypoint_visitation_radius_m,random_force_max_ratio,attraction_waypoint_window,future_repulsion_waypoint_window,emergency_shares_full_route,communication_period_steps,communication_period_s,communication_frequency_hz,communication_delay_steps,communication_delay_s,configured_packet_loss_probability,transmitted_packets,application_payload_total_bytes,mean_packet_payload_bytes,maximum_packet_payload_bytes,aggregate_application_bandwidth_kbps,mean_uav_application_bandwidth_kbps,maximum_uav_application_bandwidth_kbps,receiver_delivery_attempts,receiver_dropped_packets,receiver_delivered_packets,observed_receiver_packet_loss_ratio,mean_information_age_s,maximum_information_age_s,localization_sigma_xy_m,localization_sigma_z_m,mean_rms_acceleration_m_s2,mean_conflict_rms_acceleration_m_s2,theoretical_max_speed_m_s,maximum_observed_speed_m_s,minimum_inter_uav_distance_m,closest_uav_pair,minimum_distance_frame,collision_distance_threshold_m,collision_detected,mean_lateral_error_m,mean_lateral_rmse_m,mean_maximum_path_deviation_m,maximum_path_deviation_m,mean_trajectory_elongation_index,total_uavs,uavs_considered_in_metrics
11,1011,6,True,961,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3844,343896,89.4630593132154,273,19.08545265348595,4.771363163371488,5.60732570239334,11532,0,11532,0.0,0.0,0.0,0.0,0.0,1.1411597823305482,1.7202199723561007,0.4301162633521313,0.4301162633521314,4.168940153842489,D1-D3,444,1.0,False,2.470892396419444,3.230346049306156,5.875006805346338,7.954424622092509,1.2773385854326773,4,4
12,1012,6,True,972,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3888,350508,90.15123456790124,273,19.232263374485598,4.808065843621399,5.6283127572016465,11664,0,11664,0.0,0.0,0.0,0.0,0.0,1.1591959946840837,1.726338481592521,0.4301162633521313,0.4301162633521314,4.211810067345436,D3-D4,592,1.0,False,2.5544498619092524,3.302057050125126,6.0554422051384185,8.092614274162724,1.3127782332684454,4,4
13,1013,6,True,954,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3816,344292,90.22327044025157,273,19.247631027253668,4.811907756813417,5.655681341719077,11448,0,11448,0.0,0.0,0.0,0.0,0.0,1.2062095292766806,1.7901241686850806,0.4301162633521313,0.4301162633521314,4.47751249586544,D2-D3,433,1.0,False,2.4757320504409543,3.2138898873105424,5.8536696613481425,7.874001191027,1.2833519155936426,4,4
14,1014,6,True,957,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3828,347244,90.7115987460815,273,19.351807732497388,4.837951933124348,5.696969696969698,11484,0,11484,0.0,0.0,0.0,0.0,0.0,1.1530144688608104,1.7475003830785525,0.4301162633521313,0.4301162633521314,4.13677634802759,D1-D3,447,1.0,False,2.4460911753573455,3.229573359861458,5.953579742552646,7.791993335855863,1.285552320404042,4,4
15,1015,6,True,967,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3868,351000,90.74457083764219,273,19.358841778697002,4.839710444674251,5.6542709410548095,11604,0,11604,0.0,0.0,0.0,0.0,0.0,1.198873845264531,1.8202565290535249,0.4301162633521313,0.4301162633521314,4.0453094669797425,D1-D3,450,1.0,False,2.4529731128773555,3.2104506704191103,5.922687470018317,7.775501054604715,1.300319477850139,4,4
16,1016,6,True,939,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3756,339912,90.49840255591054,273,19.306325878594247,4.826581469648563,5.721320553780618,11268,0,11268,0.0,0.0,0.0,0.0,0.0,1.221026200705383,1.8081952619128896,0.4301162633521313,0.4301162633521314,4.495896723011203,D1-D4,435,1.0,False,2.3014617043624024,3.0965854168774456,5.623141461397224,7.084106275668348,1.275989001915321,4,4
17,1017,6,True,961,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3844,343692,89.40998959417274,273,19.074131113423515,4.768532778355879,5.602663891779396,11532,0,11532,0.0,0.0,0.0,0.0,0.0,1.1650409160310349,1.7757017208354515,0.4301162633521313,0.4301162633521314,4.172351240038678,D1-D3,446,1.0,False,2.459165641194617,3.2190662071549276,5.851913339217432,7.922395904130568,1.2761173013347324,4,4
18,1018,6,True,976,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3904,348984,89.39139344262296,273,19.07016393442623,4.767540983606557,5.616393442622951,11712,0,11712,0.0,0.0,0.0,0.0,0.0,1.1399813473342608,1.750562303012133,0.4301162633521313,0.4301162633521314,4.02089494696772,D1-D3,451,1.0,False,2.4339069181644115,3.2095986407852575,5.8059223861381595,7.760679012294528,1.2860080662036324,4,4
19,1019,6,True,982,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3928,347640,88.5030549898167,273,18.8806517311609,4.720162932790225,5.523095723014258,11784,0,11784,0.0,0.0,0.0,0.0,0.0,1.1428257421609405,1.6887908919560508,0.4301162633521313,0.4301162633521314,4.3528260361827185,D3-D4,585,1.0,False,2.6526435762865592,3.398834528656421,5.964198050738831,8.290044449439861,1.308137805642398,4,4
20,1020,6,True,955,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3820,344820,90.26701570680628,273,19.25696335078534,4.814240837696335,5.70655497382199,11460,0,11460,0.0,0.0,0.0,0.0,0.0,1.1626601916868775,1.6893383210282824,0.4301162633521313,0.4301162633521314,4.28539175453965,D3-D4,588,1.0,False,2.72917294252619,3.4566118150882432,6.396169132674091,9.382550628409298,1.296601773143974,4,4
21,1021,6,True,954,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3816,344988,90.40566037735849,273,19.286540880503143,4.821635220125787,5.722096436058701,11448,0,11448,0.0,0.0,0.0,0.0,0.0,1.1627664895695249,1.710786344906793,0.4301162633521313,0.4301162633521314,4.305329846889995,D3-D4,588,1.0,False,2.7485449488781546,3.4724103718053048,6.417431559451703,9.341612754020947,1.2981408418412894,4,4
22,1022,6,True,938,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3752,339756,90.55330490405117,273,19.31803837953092,4.82950959488273,5.725543710021322,11256,0,11256,0.0,0.0,0.0,0.0,0.0,1.2371358397191985,1.819146450358429,0.4301162633521313,0.4301162633521314,4.512774215186723,D1-D4,436,1.0,False,2.300635732166238,3.095662256344797,5.6321325320337365,7.084054356255726,1.2767183607507466,4,4
23,1023,6,True,957,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3828,345108,90.15360501567397,273,19.232769070010452,4.808192267502613,5.70098223615465,11484,0,11484,0.0,0.0,0.0,0.0,0.0,1.162334500403306,1.7001415091954863,0.4301162633521313,0.4301162633521314,4.311921008221462,D3-D4,590,1.0,False,2.753944373411432,3.471251714408731,6.402268194400802,9.399108146303838,1.2977141647396055,4,4
24,1024,6,True,945,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3780,344220,91.06349206349206,273,19.426878306878308,4.856719576719577,5.698878306878306,11340,0,11340,0.0,0.0,0.0,0.0,0.0,1.2570584044924733,1.8292577936921472,0.4301162633521313,0.4301162633521314,4.465977812535745,D1-D4,438,1.0,False,2.2775910506925734,3.068451790985538,5.67813790953632,7.076334151822456,1.2914569889651677,4,4
25,1025,6,True,925,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3700,337764,91.28756756756756,273,19.474681081081084,4.86867027027027,5.7964972972972975,11100,0,11100,0.0,0.0,0.0,0.0,0.0,1.2250710941707423,1.7773811657431324,0.4301162633521313,0.4301162633521314,5.587121381307288,D1-D3,442,1.0,False,2.5901734106744065,3.3295948275927794,5.998531489002026,7.788940023473655,1.2813155419939761,4,4
26,1026,6,True,958,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3832,345108,90.05949895615866,273,19.212693110647184,4.803173277661796,5.632066805845512,11496,0,11496,0.0,0.0,0.0,0.0,0.0,1.2113620713604076,1.7930267677073797,0.4301162633521313,0.4301162633521314,4.525389615102462,D2-D3,431,1.0,False,2.477568493214915,3.2108832235480973,5.87241277028469,7.959022384883394,1.2864567219061167,4,4
27,1027,6,True,966,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3864,346116,89.57453416149069,273,19.109233954451344,4.777308488612836,5.58807453416149,11592,0,11592,0.0,0.0,0.0,0.0,0.0,1.1656324473193205,1.7763953694200894,0.4301162633521313,0.4301162633521314,4.060030035645326,D1-D3,446,1.0,False,2.448773531513347,3.2338251027159286,5.944040811271894,7.776166378567449,1.2897060339113549,4,4
28,1028,6,True,950,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3800,344388,90.62842105263158,273,19.334063157894736,4.833515789473685,5.734736842105264,11400,0,11400,0.0,0.0,0.0,0.0,0.0,1.163749560683703,1.7138136569116884,0.4301162633521313,0.4301162633521314,4.257257473379049,D3-D4,585,1.0,False,2.7179981425540394,3.4541584769399307,6.342738117848937,9.229382023746782,1.2955704247241933,4,4
29,1029,6,True,908,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3632,339048,93.35022026431719,273,19.914713656387665,4.978678414096916,5.948898678414097,10896,0,10896,0.0,0.0,0.0,0.0,0.0,1.2706076209417834,1.8704012087624502,0.4301162633521313,0.4301162633521314,5.789524323217668,D1-D2,344,1.0,False,2.36787899879932,3.142493247093786,5.613705712847532,7.091728168855567,1.2642706964219788,4,4
30,1030,6,True,1036,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,4144,358044,86.40057915057915,273,18.43212355212355,4.608030888030888,5.2849420849420845,12432,0,12432,0.0,0.0,0.0,0.0,0.0,1.1976985670160396,1.7744857772978766,0.4301162633521313,0.4301162633521314,4.290184813586969,D1-D3,449,1.0,False,2.5952966132194994,3.351176652915547,6.0669159609191485,8.035023552233447,1.3381821546077477,4,4
31,1031,6,True,963,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3852,346956,90.07165109034268,273,19.215285565939773,4.803821391484943,5.672440290758048,11556,0,11556,0.0,0.0,0.0,0.0,0.0,1.1348902158606187,1.7458546234656238,0.4301162633521313,0.4301162633521314,4.143386736152004,D1-D3,444,1.0,False,2.474143106839211,3.235631915004758,5.919261438048492,7.997949547129137,1.2791785925782335,4,4
32,1032,6,True,908,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3632,339096,93.36343612334802,273,19.91753303964758,4.979383259911895,5.949603524229075,10896,0,10896,0.0,0.0,0.0,0.0,0.0,1.261811172862201,1.8467035520485786,0.4301162633521313,0.4301162633521314,5.8251021428626295,D1-D2,343,1.0,False,2.373920807469341,3.1493188611692498,5.621217311190698,7.0719531440871295,1.262863645808574,4,4
33,1033,6,True,926,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3704,340404,91.90172786177106,273,19.60570194384449,4.901425485961123,5.865399568034557,11112,0,11112,0.0,0.0,0.0,0.0,0.0,1.2312338823597038,1.80429627792591,0.4301162633521313,0.4301162633521314,5.570812876127807,D1-D3,440,1.0,False,2.5815834127071735,3.325236892647589,6.0108338146259594,7.784426430469442,1.2802108857497587,4,4
34,1034,6,True,981,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3924,350880,89.41896024464832,273,19.07604485219164,4.76901121304791,5.592823649337411,11772,0,11772,0.0,0.0,0.0,0.0,0.0,1.1582933578712318,1.7152932870465196,0.4301162633521313,0.4301162633521314,4.268172253217139,D3-D4,599,1.0,False,2.5729863912699096,3.3086018255343097,6.0619972156962625,8.02745048123976,1.3157834604240737,4,4
35,1035,6,True,957,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3828,344964,90.11598746081505,273,19.224743991640544,4.806185997910136,5.697638453500523,11484,0,11484,0.0,0.0,0.0,0.0,0.0,1.1803780161584971,1.7271162101169382,0.4301162633521313,0.4301162633521314,4.322187752631114,D3-D4,589,1.0,False,2.7467404905464736,3.465746330573737,6.384443457697539,9.39293887272343,1.2967287059179018,4,4
36,1036,6,True,944,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3776,344004,91.10275423728814,273,19.435254237288135,4.858813559322034,5.700338983050847,11328,0,11328,0.0,0.0,0.0,0.0,0.0,1.2619831680217775,1.8517714191718024,0.4301162633521313,0.4301162633521314,4.457806972243914,D1-D4,438,1.0,False,2.2789753113795053,3.068262228184678,5.632547450470402,7.081317671215369,1.2918114606121271,4,4
37,1037,6,True,908,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3632,339264,93.40969162995594,273,19.92740088105727,4.981850220264318,5.955242290748899,10896,0,10896,0.0,0.0,0.0,0.0,0.0,1.2578809774937527,1.8484377398604932,0.4301162633521313,0.4301162633521314,5.717755814317579,D1-D2,344,1.0,False,2.382818173721137,3.160109847938755,5.63675903200815,7.089915212513285,1.2642683010114348,4,4
38,1038,6,True,1041,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,4164,361728,86.87031700288185,273,18.532334293948125,4.633083573487031,5.327646493756004,12492,0,12492,0.0,0.0,0.0,0.0,0.0,1.179542815803659,1.7527838017224762,0.4301162633521313,0.4301162633521314,4.25472750565793,D1-D3,454,1.0,False,2.636325123753033,3.3841137871625646,6.133024941576735,8.188289242207725,1.3424143010020673,4,4
39,1039,6,True,909,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3636,337236,92.74917491749174,273,19.78649064906491,4.946622662266227,5.884444444444444,10908,0,10908,0.0,0.0,0.0,0.0,0.0,1.2205316147254346,1.7809519116121835,0.4301162633521313,0.4301162633521314,5.518093964984229,D1-D2,347,1.0,False,2.4140783833339627,3.1858797145852273,5.682106178770037,7.0848665726001085,1.267646314458616,4,4
40,1040,6,True,927,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3708,340488,91.8252427184466,273,19.58938511326861,4.897346278317153,5.8554476806904,11124,0,11124,0.0,0.0,0.0,0.0,0.0,1.2575162580722519,1.852109949690278,0.4301162633521313,0.4301162633521314,5.394767871672047,D1-D3,439,1.0,False,2.567689212144855,3.311904262945765,5.965197327950493,7.7717186602451305,1.2805739401388716,4,4
41,1041,6,True,958,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3832,345780,90.2348643006263,273,19.250104384133614,4.8125260960334035,5.686847599164928,11496,0,11496,0.0,0.0,0.0,0.0,0.0,1.1438446777269362,1.7390038889746762,0.4301162633521313,0.4301162633521314,4.206383003020936,D2-D4,443,1.0,False,2.4696993039400144,3.231965366151255,5.86436449555641,7.94665888018296,1.274829938186301,4,4
42,1042,6,True,967,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3868,347148,89.74870734229576,273,19.146390899689763,4.786597724922441,5.664198552223372,11604,0,11604,0.0,0.0,0.0,0.0,0.0,1.1548366957331624,1.7295248966042038,0.4301162633521313,0.4301162633521314,4.067984264123605,D1-D3,460,1.0,False,2.518518530267738,3.269501590392273,5.971280717458937,7.888706071913685,1.2890347787731407,4,4
43,1043,6,True,965,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3860,346968,89.8880829015544,273,19.17612435233161,4.794031088082901,5.657699481865285,11580,0,11580,0.0,0.0,0.0,0.0,0.0,1.1902902149574683,1.8309474877816196,0.4301162633521313,0.4301162633521314,4.1133785133575795,D2-D4,450,1.0,False,2.445485056991208,3.215306010560082,5.832670916491988,7.833343883754466,1.2793286742547096,4,4
44,1044,6,True,963,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3852,348108,90.37071651090342,273,19.279086188992732,4.819771547248183,5.67177570093458,11556,0,11556,0.0,0.0,0.0,0.0,0.0,1.164395750814881,1.7801918886336163,0.4301162633521313,0.4301162633521314,4.11052587905834,D1-D3,447,1.0,False,2.4408935314557536,3.228791130541854,5.946856438090549,7.7709723482799395,1.2874694978113426,4,4
45,1045,6,True,952,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3808,346440,90.97689075630252,273,19.40840336134454,4.852100840336135,5.716302521008404,11424,0,11424,0.0,0.0,0.0,0.0,0.0,1.1527582807494636,1.7612889072356142,0.4301162633521313,0.4301162633521314,4.184118395317145,D1-D3,441,1.0,False,2.4633957359414946,3.2355562027672145,5.898732858511429,7.811394667104236,1.2828793563082534,4,4
46,1046,6,True,954,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3816,346752,90.86792452830188,273,19.385157232704405,4.8462893081761,5.712033542976939,11448,0,11448,0.0,0.0,0.0,0.0,0.0,1.1309025568015296,1.691061244123331,0.4301162633521313,0.4301162633521314,4.5946423275591775,D1-D4,434,1.0,False,2.487514207131122,3.21860871716485,5.81768859985449,7.909832762233623,1.2827556324194072,4,4
47,1047,6,True,953,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3812,343404,90.08499475341029,273,19.218132214060862,4.8045330535152155,5.72289611752361,11436,0,11436,0.0,0.0,0.0,0.0,0.0,1.1881042844745193,1.758447871994704,0.4301162633521313,0.4301162633521314,4.302027447855158,D3-D4,587,1.0,False,2.7501884508522223,3.4719312799147484,6.379471140443825,9.366900386918399,1.296540201654444,4,4
48,1048,6,True,926,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3704,340608,91.95680345572354,273,19.61745140388769,4.904362850971922,5.868855291576674,11112,0,11112,0.0,0.0,0.0,0.0,0.0,1.2575544517822248,1.8416808589366898,0.4301162633521313,0.4301162633521314,5.580726033808677,D1-D2,345,1.0,False,2.584894837576022,3.33001113820249,6.008212389016943,7.788259837031733,1.282654701817055,4,4
49,1049,6,True,961,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3844,343296,89.30697190426639,273,19.052154006243494,4.7630385015608745,5.613985431841831,11532,0,11532,0.0,0.0,0.0,0.0,0.0,1.1551851905961157,1.6765687519341106,0.4301162633521313,0.4301162633521314,4.337455070189113,D3-D4,594,1.0,False,2.7883832157099304,3.494723400333651,6.452295489879678,9.488120011171818,1.3008355650286842,4,4
50,1050,6,True,933,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3732,340104,91.13183279742765,273,19.441457663451235,4.860364415862809,5.74336548767417,11196,0,11196,0.0,0.0,0.0,0.0,0.0,1.2432021971339142,1.8375826739955192,0.4301162633521313,0.4301162633521314,4.572657883443993,D2-D3,432,1.0,False,2.2844368661966388,3.080235262852246,5.603468560293847,7.078086563832973,1.2728565864494765,4,4
51,1051,6,True,969,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,8.24,0.05,5,5,True,1,0.15,6.666666666666667,0,0.0,0.0,3876,350292,90.37461300309597,273,19.279917440660476,4.819979360165119,5.6495356037151705,11628,0,11628,0.0,0.0,0.0,0.0,0.0,1.1553337767585679,1.7136222242887231,0.4301162633521313,0.4301162633521314,4.229423561863856,D3-D4,591,1.0,False,2.567952196208373,3.3222768651002994,6.10887376765096,8.292333225366113,1.3135194161884338,4,4
