run_id,seed,experiment_scenario,simulation_completed,executed_frames,visual_mode,attraction_gain,current_repulsion_gain,future_repulsion_ratio,future_repulsion_gain,damping_gain,influence_radius_m,critical_distance_ratio,critical_distance_m,random_force_max_ratio,attraction_waypoint_window,future_repulsion_waypoint_window,minimum_inter_uav_distance_m,closest_uav_pair,minimum_distance_frame,collision_distance_threshold_m,collision_detected,mean_lateral_error_m,mean_lateral_rmse_m,mean_maximum_path_deviation_m,maximum_path_deviation_m,mean_trajectory_elongation_index,total_uavs,uavs_considered_in_metrics
1,1001,10,True,2325,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,7.794550175084348,D1-D3,1287,1.0,False,1.3213929101718167,2.1179161443949184,6.070449391416326,7.764172212459349,1.0721227583227322,3,3
2,1002,10,True,2326,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,7.761416075836898,D1-D3,1283,1.0,False,1.3234190253437008,2.120601395831908,6.052686321115665,7.75402352138664,1.0723811515472288,3,3
3,1003,10,True,2316,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,7.926706693234249,D2-D3,1193,1.0,False,1.3244241101312857,2.1284961522439483,6.14013236498657,7.755500131838979,1.069836383091651,3,3
4,1004,10,True,2328,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,7.620216716987275,D1-D3,1278,1.0,False,1.3272026171886373,2.1220951578836975,6.059888944879617,7.770379176204567,1.0727523810643078,3,3
5,1005,10,True,2327,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,7.7642198509525056,D1-D3,1286,1.0,False,1.3213884687535253,2.116835740372253,6.067497167899703,7.760058068877904,1.0719264205072199,3,3
6,1006,10,True,2321,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,7.92621726614779,D1-D2,1032,1.0,False,1.32330963316132,2.1245876008756284,6.105093694348024,7.758582839585331,1.0708203595126686,3,3
7,1007,10,True,2317,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,7.914195007067092,D1-D2,1031,1.0,False,1.3256976854375824,2.129502909322636,6.132582729117016,7.745591912753871,1.0703627120723571,3,3
8,1008,10,True,2334,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,7.73763263258118,D1-D3,1277,1.0,False,1.3212514510765734,2.1130933029546735,6.017877424772915,7.766800482194601,1.074180930542634,3,3
9,1009,10,True,2323,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,7.88311642659242,D1-D3,1293,1.0,False,1.322317894436553,2.1214672822308906,6.099283763424174,7.7658363790158305,1.0713944346774544,3,3
10,1010,10,True,2317,False,20,10000,0.05,500.0,4,8.0,0.5,4.0,0.05,5,5,7.925034804732192,D1-D2,1061,1.0,False,1.323539257021894,2.1262701836179505,6.136605733514595,7.768703001298925,1.0698699437035992,3,3
